ubuntu@ip-10-0-29-234:~$ sudo tcpdump -nn -i any 'udp and portrange 10000-10004'
tcpdump: data link type LINUX_SLL2
tcpdump: verbose output suppressed, use -v[v]... for full protocol decode
listening on any, link-type LINUX_SLL2 (Linux cooked v2), snapshot length 262144 bytes
08:27:37.149216 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.161647 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.171213 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.181544 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.188697 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.201120 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.210222 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.221206 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.229762 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.241647 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.247711 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.261604 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.268239 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.281168 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.291237 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.301663 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.311242 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.321256 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.328218 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.341131 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.347218 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.361062 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.369737 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.381765 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.391739 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.401736 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.408697 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.421483 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.432254 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.441235 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.447205 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.461134 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.468764 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.481728 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.489732 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.501600 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.510728 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.521557 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.530723 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.541619 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.547714 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.561660 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.569207 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.581243 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.592236 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.601128 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.607723 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.620933 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.627730 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.641713 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.651287 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.661348 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.671214 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.681375 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.691205 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.701091 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.709473 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.721360 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.731238 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.741238 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.749271 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.761209 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.771212 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.781413 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.788731 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.801638 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.811249 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.821255 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.828734 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.841703 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.850238 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.861141 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.881113 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.892069 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.901905 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.908262 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.921220 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.927230 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.941272 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.952233 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.961214 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.970218 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:37.981140 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:37.989224 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.001260 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.011733 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.021589 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.029744 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.041640 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.047235 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.061101 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.069730 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.081609 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.089863 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.101862 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.113229 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.121516 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.128246 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.141256 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.149351 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.161559 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.170236 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.181105 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.190243 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.201348 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.208245 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.221514 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.229256 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.241670 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.253230 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.262091 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.269556 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.280970 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.291253 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.301951 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.310259 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.321424 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.331265 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.341827 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.347242 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.361338 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.370272 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.380955 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.388249 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.401108 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.408294 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.421942 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.431251 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.441791 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.448252 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.461378 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.476406 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.481253 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.488738 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.501496 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.507745 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.521083 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.528263 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.541786 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.551759 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.561107 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.571264 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.581375 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.590266 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.601737 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.612254 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.621697 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.630267 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.641755 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.648245 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.662170 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.670729 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.681226 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.688258 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.701857 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.710258 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.721926 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.733314 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.741672 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.750748 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.761396 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.769757 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.781260 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.788758 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.801569 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.810273 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.821591 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.829266 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.841846 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.849776 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.861517 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.867774 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.881347 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.892264 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.901403 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.911252 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.921526 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.930269 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.941527 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.950756 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.961445 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.969821 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:38.980977 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:38.992775 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.001543 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.011767 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.021397 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.028776 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.041569 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.047810 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.061348 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.068290 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.081524 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.090269 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.101422 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.109772 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.121433 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.131259 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.141453 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.156246 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.161795 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.172264 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.181701 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.190267 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.201810 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.208257 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.221312 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.230327 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.241609 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.247775 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.261336 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.271305 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.280917 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.291264 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.301135 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.309279 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.321630 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.327309 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.341801 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.350280 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.361355 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.368649 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.381010 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.392309 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.401525 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.409186 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.421637 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.431436 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.441654 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.447274 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.461206 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.470283 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.480970 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.491289 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.501826 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.509798 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.521476 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.530281 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.541568 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.547270 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.561902 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.568288 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.581847 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.591315 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.601543 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.609285 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.621543 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.627826 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.641549 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.648303 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.661451 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.675776 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.681708 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.689835 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.701271 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.710832 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.721037 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.728296 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.741426 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.747798 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.761814 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.769268 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.781890 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.788791 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.801461 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.810279 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.820961 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.829282 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.841390 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.849285 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.861311 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.870790 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.881619 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.889804 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.901095 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
08:27:39.909307 ens5  In  IP 5.163.160.57.46918 > 10.0.29.234.10000: UDP, length 172
08:27:39.921230 ens5  Out IP 10.0.29.234.10000 > 5.163.160.57.14918: UDP, length 172
